iq	hrs	word.type	ms	male
115.5434493696	4.8795082976	exception	1132.3296376684	1
108.9580889638	3.5764021306	exception	1232.9107822442	0
81.1534206977	4.0342300359	exception	1274.4201250407	0
80.935612286	4.6197973772	exception	1206.0732070983	1
112.3216848748	4.3536716759	exception	1100.4373114269	0
95.0882906678	4.4711423886	exception	1150.516109716	1
91.6516991548	4.3772436934	exception	1207.193329941	0
100.3954076898	4.1407236313	exception	1339.3433190717	0
70.3284157748	4.016079218	exception	1367.1635122252	1
105.1982971034	4.6775401209	exception	1271.3318915389	0
101.2950901406	3.7733112065	exception	1251.085209411	0
96.3633363694	3.825512625	exception	1226.7226559033	1
93.0035744565	3.9098195215	exception	1220.2822914397	1
70.8216748743	3.722503781	exception	1275.6443734721	1
83.2383715318	3.4977386526	exception	1291.0333170093	1
82.9457484603	3.8040622705	exception	1314.5262410018	1
90.7060976831	4.0627260732	exception	1403.0260281769	0
125.8790012864	3.817552685	exception	1114.3947127916	0
110.4440904571	4.1009851787	exception	1142.5596889183	1
91.9880280456	4.5827552795	exception	1178.7451818015	0
103.9037243066	2.7548217445	exception	1298.7522380855	0
122.7866748872	3.1972818749	exception	1124.8476409763	0
109.1920948374	3.3554494286	exception	1277.3828895526	1
94.6115647449	3.9835830742	exception	1177.6771248345	0
119.2160047698	4.6586977871	exception	1173.4242691709	0
88.981345935	3.1250097451	exception	1225.7989286911	1
113.9673184507	3.2765452567	exception	1340.8075729881	1
129.8499382297	3.5633588244	exception	1118.6607040788	1
92.4335901564	3.3411020747	exception	1271.4565407623	0
97.4197566553	3.0791509658	exception	1299.1236511275	1
92.1268595554	3.9626592206	exception	1289.2183981483	0
97.8234705019	4.0044099726	exception	1164.7458516146	1
66.7432447594	3.475331114	exception	1201.2983406562	0
109.8806898917	5.1084754826	exception	1162.8693222402	1
74.6594762202	3.7804478745	exception	1245.6604228385	1
98.6888344589	4.7023467813	exception	1207.7061466341	1
89.0902013566	4.3907604346	exception	1084.8546881237	1
64.9409166736	4.1734637621	exception	1221.2948189822	1
128.8786673696	4.2706191431	exception	1219.9651671381	0
61.3337707028	3.4502735919	exception	1336.7801246225	1
117.6488164139	4.1091804183	exception	1072.287655026	0
115.482620431	4.2316708757	exception	1301.1221431634	1
108.6815948211	3.9184081334	exception	1213.9723839125	1
93.921658376	3.3966066461	exception	1283.45730374	1
101.9579311741	3.7347804626	exception	1179.3049764201	0
101.8949116772	3.8984655827	exception	1159.6152469389	0
128.8088163436	3.7484420825	exception	1131.1880322051	0
142.7585114872	3.2817829775	exception	1127.0827244256	0
95.021226534	3.4608744145	exception	1299.4437010235	0
99.5420739446	3.1532865946	exception	1223.1673754061	1
104.8734224665	4.1789509406	exception	1352.0591584913	0
78.6974651585	3.3754463579	exception	1335.3737554471	1
114.4366478965	3.6320088213	exception	1187.8094527759	1
98.9316743031	4.9624938391	exception	1190.6999865634	0
119.3525236096	4.6631862231	exception	1236.1542898917	0
83.5381913471	3.5439197157	exception	1313.0042499493	0
100.9906308907	3.4218204224	exception	1087.2457483974	0
102.5696785175	3.7746236363	exception	1292.2138861292	1
88.5234390505	3.6904441606	exception	1393.4239361125	0
113.7042318293	3.9059434327	exception	1281.0740202294	0
103.7355336138	3.8207694343	exception	1206.8339263172	1
95.1458839997	4.7338223675	exception	1187.3897415109	0
79.9352086189	4.2627781349	exception	1289.5364884378	1
106.8621378219	3.6801533517	exception	1245.3553269	1
99.4723515059	4.0526633088	exception	1114.3442946039	0
76.3265005105	3.6316884411	exception	1349.4172275521	1
81.1572497336	4.9564571397	exception	1159.6736876083	0
94.2135606157	4.2938412894	exception	1283.1172591132	0
94.5653676553	4.5173337374	exception	1150.283518878	0
110.2637362684	3.3817851179	exception	1225.4295436477	1
90.3452330382	3.3399187475	exception	1164.5482613599	0
100.295182888	4.1513571648	exception	1067.4356158241	1
130.7309699887	3.3896809137	exception	1150.5999352534	0
69.2515963866	3.1667800869	exception	1242.3817203566	0
96.5659450294	3.7896023272	exception	1124.0594767055	1
88.9420190443	3.5241309477	exception	1229.6621697765	0
96.9352968573	4.2278863875	exception	1341.1265824287	1
101.4513931593	3.8542411141	exception	1166.1260385549	0
88.6007331242	4.2017340577	exception	1092.5571518585	1
97.2361256092	4.2226247464	exception	1126.0177890335	1
117.9199116691	3.9189269506	exception	1113.5052124786	0
104.9605663368	3.9003245116	exception	1169.1365156412	0
90.3345313314	4.3637742393	exception	1177.3394364404	0
90.0549063674	2.6529965818	exception	1079.5474078859	1
93.7041427842	4.735236953	exception	1158.5071785527	1
74.4140248789	3.8111297442	exception	1424.6732662096	0
87.7813806506	4.8685900339	exception	1250.4071370576	1
108.1165296723	3.5718934086	exception	1269.505499494	1
114.9828273764	4.5005195951	exception	1161.6017916355	0
70.5196556316	4.5675842602	exception	1274.0938237563	1
106.303337039	3.5213562112	exception	1128.5920753401	1
87.8974348744	3.960861911	exception	1145.2232792176	0
97.8810565974	3.9476246408	exception	1198.2191518333	1
123.4637794112	3.5567477336	exception	1211.175941759	1
117.7083704897	4.5496002037	exception	1133.8187794838	1
121.6776945317	3.9719997733	exception	1115.5490160434	0
90.6196528782	4.3695324004	exception	1229.0829618732	1
120.0290472426	4.4063901423	exception	1152.664265069	1
97.0756268822	4.2041532562	exception	1198.0301757666	1
108.3554928327	3.7247599232	exception	1175.1496780207	0
112.9246844234	4.026464202	exception	1195.0208540414	0
109.2396744115	3.5523510407	exception	1246.2661878479	1
109.7826454499	3.868695253	exception	1198.1212113782	0
112.2502109918	4.5009614582	exception	1102.8996869863	1
69.1235994834	3.6459583216	exception	1332.9947672068	1
103.1474741397	3.7747479735	exception	1135.6710264044	0
115.5077588139	3.8131290198	exception	1195.681028977	0
86.9881188503	3.5055475343	exception	1225.803662486	1
107.6933227648	4.9383117493	exception	1121.365101092	0
100.1435771951	4.1174920925	exception	1201.754998919	0
60.8889870132	3.8644421856	exception	1316.9466938847	1
119.9284960576	3.4089947534	exception	1162.7730223348	1
87.3774534868	4.2795556151	exception	1151.204898348	1
93.8626790239	4.0621819583	exception	1230.8288092366	1
75.0705567793	4.7296978695	exception	1169.1715265223	1
105.0340277438	3.5665051653	exception	1204.2394325794	1
101.0750453151	4.4255071042	exception	1161.425405256	1
139.8062597621	4.1479073649	exception	1130.4294843763	0
83.1795530297	3.9685438891	exception	1350.4992218206	1
99.0024708636	4.0369966939	exception	1259.7805804268	0
105.8781165969	4.7468730748	exception	1194.9701104998	1
84.9493464407	3.5722055993	exception	1182.5663914037	0
109.2870303743	4.2277372447	exception	1209.2754440711	1
95.9467247343	4.3874368054	exception	1217.0422715364	0
65.8356069454	3.3553893657	exception	1381.7192449166	1
103.7020183229	4.1457260947	exception	1233.4195632782	1
108.2199246885	3.7045534343	exception	1208.2918055505	1
106.1911509353	3.2973386477	exception	1179.4318048582	0
83.3980718984	4.3889002581	exception	1254.6610791395	1
85.0534411983	3.2568609024	exception	1306.526575036	1
88.3193504234	5.0834074322	exception	1139.0990074374	0
90.5013280491	3.5709706997	exception	1199.0648614926	1
92.6327268154	3.928341847	exception	1263.8021287045	1
85.7384319727	4.2909285439	exception	1227.6086251117	0
99.5996320199	3.1995604307	exception	1248.6022219245	0
103.2899720646	3.678755182	exception	1267.5710701921	0
95.4197763064	3.6099335996	exception	1153.427377886	1
118.7819255477	4.634748765	exception	1203.7638368076	0
140.9799706377	4.6636301796	exception	1093.6412179495	0
112.4672427162	4.2325056168	exception	1171.962731622	1
80.5469398566	3.0540202458	exception	1251.7089408767	1
103.4074456651	3.9210936177	exception	1151.9687382086	1
100.8109388137	3.4777139357	exception	1184.5018852865	1
136.2951231226	3.5364552325	exception	1165.7789893406	0
113.1787438245	3.7721760306	exception	1258.7206246488	1
73.404517533	4.0429061363	exception	1275.5400580946	0
115.2545774395	3.5920649535	exception	1166.6417666451	0
82.6564379935	4.6793500351	exception	1255.5938220351	1
113.4280336342	3.6397791705	exception	1160.5708155512	1
94.9461555325	4.748572263	exception	1272.5095118727	1
97.9377804472	3.6390466026	exception	1279.0612898152	1
70.9686142295	4.4066863375	exception	1319.7802431126	1
100.9012396449	4.3107893684	exception	1216.6084798281	0
112.0136409857	3.8876323017	exception	1137.8854730184	1
100.5687843605	3.1152052553	exception	1281.3802506169	1
111.3466317757	3.6703845214	exception	1208.8058885866	1
106.5085171383	4.5623463198	exception	1145.6636246403	1
96.5029926158	3.7154975594	exception	1171.2210877113	1
97.1176677857	4.4679282818	exception	1259.7704236434	1
113.4678955171	4.4081453712	exception	1125.9974102221	1
81.1581290734	4.0478836292	exception	1278.3878490882	1
80.4968405371	4.1691304013	exception	1168.2146963174	1
117.2216960875	3.5919266211	exception	1144.3901283237	0
91.4340025348	3.6634849344	exception	1227.2543479981	1
113.2238583542	3.8015354835	exception	1176.002139144	0
107.8484182416	3.6941205805	exception	1055.9991924408	1
113.8535506447	4.4756981933	exception	1348.8843438568	0
92.970787749	4.0364309408	exception	1223.5853180463	0
113.0446676164	3.3258858651	exception	1149.4071425539	1
79.3820500276	3.6189558358	exception	1233.2521279282	0
72.3681611164	3.8980513797	exception	1414.853983483	1
74.3061900728	3.9269029885	exception	1320.4362998454	1
97.1145648959	4.3730584793	exception	1130.8669987041	0
109.1409577595	3.9343675324	exception	1332.4599074181	0
106.3426106136	4.1678479394	exception	1261.9703186501	0
104.0739944929	3.7966991474	exception	1277.1361071784	1
89.116090199	4.0848582747	exception	1197.9653057345	1
83.8884949542	3.7279000419	exception	1297.7894600818	0
100.734295351	3.2956810427	exception	1132.0934361358	0
91.5296040328	4.6427389724	exception	1231.2240608492	0
117.5139742699	3.6036172964	exception	1364.4451241421	1
107.5145927626	4.4498691847	exception	1067.9915979208	0
102.4078034523	3.7908120738	exception	1193.6380403984	1
94.5062049346	3.5630899389	exception	1205.5976312504	0
103.9300819414	4.2902056403	exception	1287.980747251	1
116.662422501	3.8746073644	exception	1193.9724862504	0
99.2518958248	3.7024137801	exception	1183.1792983748	1
90.8314107566	4.5996436608	exception	1204.385306381	0
87.0905627886	4.0160255497	exception	1176.9966709856	1
92.5269473273	4.361997418	exception	1157.1330876838	0
97.4503680807	3.6983225964	exception	1177.741592917	0
94.1070017287	4.2748770846	exception	1131.6283575944	1
102.6152086564	3.7291564425	exception	1355.3322461989	1
102.9006736673	3.6163276444	exception	1185.6974858526	0
104.9989368771	2.9991419365	exception	1250.9115050313	1
111.3644029705	3.0354826826	exception	1234.3465478616	0
95.6345778046	4.2976500954	exception	1043.5836284176	0
105.2831614879	3.6841610452	exception	1194.3455210297	1
119.882118067	4.2774850505	exception	1159.3259580396	0
77.7350376445	3.7838997964	exception	1309.1433353257	1
90.30069552	4.3878750352	exception	1256.5994728047	0
103.6442113985	4.4094560193	exception	1231.3832541881	0
97.1289140327	3.5231726362	exception	1184.0755203219	1
113.9107729711	3.8544969567	exception	1148.0661553706	1
128.6672755603	3.6080754832	exception	1192.7603912662	0
84.9845241888	3.8975615977	exception	1212.8433817041	1
119.9419566168	3.9103893325	exception	1148.8979361545	0
83.4860968838	3.8158197124	exception	1096.3175044206	1
116.540263626	3.5857586572	exception	1226.297933827	0
106.4771698843	4.3419856684	exception	1245.3896201891	0
92.7413497636	4.2249418026	exception	1212.9219028012	1
119.7504939412	4.3975882447	exception	1219.2718101427	0
64.5376881377	4.053865207	exception	1191.29478088	1
109.2504178664	4.1754991928	exception	1120.1303908963	1
93.2188114633	2.9338850048	exception	1299.0465703388	0
108.6854989302	4.4665563137	exception	1146.7921321291	1
113.7109932197	4.4319821752	exception	1153.6114481347	1
76.0426163259	4.5939864424	exception	1229.4556588789	1
90.3387678689	3.8716552367	exception	1253.7766692838	0
87.1575983804	4.0032233509	exception	1271.0564371748	1
85.7986447183	3.664293497	exception	1227.0537805389	0
99.4725328585	4.0078402581	exception	1282.0025464328	1
98.4407907068	4.498393445	exception	1207.1139001298	1
83.3721008293	3.9338638485	exception	1282.2818224219	0
98.0107603027	3.7608899404	exception	1215.7686084801	1
87.0389763747	4.7703663469	exception	1176.5161498974	0
87.839689637	4.2565947267	exception	1221.2124365099	0
88.4265817495	4.3383419642	exception	1118.8181607912	1
85.0094014029	3.9182520612	exception	1199.4948225628	0
114.1562371019	3.6272321682	exception	1160.33855312	0
104.1916099152	3.596063264	exception	1175.6711567095	1
85.4367657099	4.8143039485	exception	1168.0370920681	1
110.9455691484	5.1131914075	exception	1118.1708573206	0
105.2046038047	3.20775198	exception	1328.4583794542	0
99.6645049996	4.557528448	exception	1169.9308526176	1
121.895782302	4.1978013656	exception	1053.1783307924	1
91.753355533	4.5925751131	exception	1114.8691871207	1
106.206788855	4.9634176944	exception	1150.2423670242	1
85.7774718036	4.3599872001	exception	1105.6327243168	1
82.6367888921	4.3203507403	exception	1082.7177572981	0
92.5227478591	4.1372430017	exception	1272.7488972869	0
93.760895974	3.8028239995	exception	1076.4494697343	1
104.802898153	4.1276703074	exception	1215.9799653328	1
79.2701020009	3.5126683587	exception	1191.4672171397	1
91.9417197606	4.3289551156	exception	1159.3599405832	0
115.1011281192	4.5245388703	exception	1121.902974737	0
116.5569509811	4.072927361	exception	1293.5333062836	1
79.8702879224	3.9964297306	exception	1306.7539501172	1
111.2198055132	3.9938247822	exception	1130.470786563	0
100.0187361585	3.6748540516	exception	1227.7998801605	1
115.51087239	4.2213056419	exception	1120.4067088191	0
104.7786118536	3.5583587773	exception	1118.6302831438	0
82.4344807293	4.248969699	exception	1278.8652197981	1
99.595608799	4.2124742801	exception	1222.0690597202	1
99.6471464056	4.3999724152	exception	1141.1022366978	1
81.4925553279	3.8304499095	exception	1330.0247869593	1
98.0237009295	3.6995480027	exception	1284.0990387101	0
127.8172014992	4.0784393023	exception	1132.9611457911	0
113.0282975583	4.3708610278	exception	1086.9634919605	0
117.7674778947	4.071767696	exception	1286.8740334175	1
92.7657236662	4.6520163897	exception	1105.6272289873	1
111.6456499043	3.7364512429	exception	1238.9661132688	0
83.6090453093	3.1861743192	exception	1264.1001286347	1
110.6881801475	5.1024281844	exception	1129.4527648558	0
100.4990290435	3.018280246	exception	1266.6285255901	1
114.3587441792	3.2714838279	exception	1291.9544544376	1
92.6051914505	4.1179938285	exception	1140.2129610534	0
106.1449085423	3.1197620634	exception	1225.1486930553	1
101.1436408344	3.5281605291	exception	1173.9968431219	0
121.4772871693	4.542392288	exception	1130.6884167574	0
102.0677375306	3.7012852933	exception	1156.1822118933	0
108.0978635911	4.1789454297	exception	1088.8482500325	0
110.2587960691	4.0635389155	exception	1124.6051416815	1
81.3800468224	4.5083507346	exception	1342.3448560432	0
95.6696932627	4.4657780937	exception	1166.5909562394	0
103.8884591158	5.0614556453	exception	1198.8252186561	0
76.4582657067	4.1205486287	exception	1368.2456480919	1
109.9358302581	3.4945485813	exception	1143.4997451833	0
100.7393266181	4.1262796589	exception	1271.014245843	0
88.2683913721	3.2405582719	exception	1179.1042127479	1
66.4743685712	3.3537949677	exception	1450.021681217	0
127.3860614897	4.0855964923	exception	1269.8415155276	1
101.4870359519	4.1018593254	exception	1225.8207968734	1
122.1951457781	3.8726790178	exception	1178.6028618059	1
91.5919846677	4.0984347809	exception	1281.4771675679	0
75.4523377689	2.766544372	exception	1254.4095903827	0
107.542581621	4.5239717872	exception	1245.5578045767	1
95.1683083243	5.0446783037	exception	1218.1621043814	1
103.1951944192	3.8155979912	exception	1355.7901017952	1
84.6879132945	4.1682066135	exception	1268.1705832231	0
101.232007924	3.9125039392	exception	1146.7487536478	1
113.8319382182	4.1556908428	exception	1210.2799834626	1
106.0257990414	4.0099775247	exception	1085.5473117558	0
91.410458449	4.8122987465	exception	1119.5946156255	1
71.1896106277	3.4990544943	exception	1263.6420008244	0
111.2622866361	3.8543771699	exception	1197.713496986	0
81.0499800928	4.5502923284	exception	1258.1784357689	0
95.5318701409	4.2151805294	exception	1269.3715956014	1
93.1760304988	3.0918044522	exception	1322.6804708758	0
112.3198224002	3.3743695644	exception	1257.3464914002	1
108.8542353665	5.2497299909	exception	1130.1176369418	1
77.8630911351	3.4329606206	exception	1354.7759724061	0
127.9866558223	4.1377138408	exception	1185.4282189562	1
100.0049412421	4.2288255704	exception	1055.4060274547	0
112.2233917157	3.9744832655	exception	1062.3896200962	0
93.0169109463	4.4445258846	exception	1250.8518647606	0
93.7527198169	4.6429953984	exception	1131.6004069184	1
77.2331030147	4.3020759965	exception	1161.1383904608	1
97.5534018979	4.5487340886	exception	1215.8756501532	0
118.7448656328	3.9506827543	exception	1202.7088603819	0
90.6485065863	4.6262390649	exception	1160.6980419698	1
110.5063388206	4.4034662199	exception	1238.2203562507	0
72.4555848745	5.1457182604	exception	1220.9909302738	1
78.7396908505	4.1494708047	exception	1051.8444494858	1
98.6185859105	4.185558865	exception	1143.0843966936	1
97.0393757291	3.519098717	exception	1245.563853387	0
105.8903484719	3.6223392359	exception	1167.3812209263	0
118.3991551594	4.2046697082	exception	1194.5399065015	0
114.1156754325	3.8826822548	exception	1225.4983729037	1
99.2617831881	4.4057063735	exception	1177.1264215113	0
55.3087769854	2.7447354771	exception	1452.1955859608	1
82.4269291564	4.2207583823	exception	1250.5533800745	0
69.9349014665	3.9879769542	exception	1252.2635956473	0
113.149199172	4.5530151098	exception	1052.4774885119	0
88.2036475405	4.001449449	exception	1355.776286736	0
108.2868695396	3.6432867699	exception	1180.4291500516	0
90.3804566828	4.310765007	exception	1300.1012029845	0
75.7909393434	3.9942197599	exception	1291.4098249585	0
91.8699574195	3.6968489198	exception	1247.9374302079	1
79.6068682897	4.7221556885	exception	1169.3774172176	0
101.580739066	5.469235486	exception	1020.7611097077	0
98.6922910746	4.2719919499	exception	1225.2337813191	1
90.9692659477	3.9870844279	exception	1262.3201079588	1
100.4801779922	3.7251884032	exception	1076.7647139247	0
109.2391415757	4.0329110538	exception	1138.6026907923	1
99.1359855788	4.3965446988	exception	1181.8966016409	0
102.9040662616	4.3163952515	exception	1078.244334881	1
95.2925997377	3.7586515468	exception	1169.1787720734	1
96.2573106843	3.757188907	exception	1194.9771755988	0
101.9851985099	4.1125777524	exception	1281.777843043	1
103.2373670761	3.0173156341	exception	1301.1402463485	1
85.2313198477	3.2470384333	exception	1209.4930884341	0
94.7802374378	4.1760312322	exception	1269.3767445161	0
112.5766671922	3.6896436422	exception	1096.0646907735	0
77.6288183096	4.0548745365	exception	1227.773052102	1
79.2568312252	3.7830124184	exception	1210.4904037868	1
117.7349835218	3.5283927442	exception	1144.6536839833	0
117.128160663	4.3103000989	exception	1193.6497176594	0
91.9406751268	4.0678896775	exception	1272.7199615979	1
87.1797167707	4.6053744008	exception	1148.1932453446	1
104.1011894301	4.7306823766	exception	1027.5456173089	0
90.6495993786	4.3689962654	exception	1108.5933563309	1
105.3369245376	5.151120177	exception	1073.9575078115	1
91.6842800353	3.9920664562	exception	1164.2036922529	1
84.6876730012	3.5057959911	exception	1180.1849503247	1
104.7637443569	4.0811577048	exception	1215.4565691923	1
113.819303427	4.8063916279	exception	1094.7220586324	1
93.8080169202	2.9971731165	exception	1299.3648007829	0
99.1032830961	3.9328862271	exception	1174.3427062388	1
102.4247635764	5.0539675351	exception	1187.6408076581	1
46.9987231146	3.3776318307	exception	1407.1515211843	0
109.5114590859	5.1395505053	exception	1087.7771499231	0
100.6344286049	4.1651216781	exception	1300.8194213533	0
107.49773628	4.5520863204	exception	1245.2711197348	1
107.2720867026	4.6121240777	exception	1091.0838587551	0
102.0745117361	4.3596674063	exception	1143.0241716125	1
112.4507129669	3.7919131561	exception	1164.4671754021	1
120.1057919148	3.1354912626	exception	1216.4504130373	1
163.4112960035	2.9420748074	exception	1064.5944401558	1
100.1916115413	3.760840296	exception	1219.0250194368	1
109.6533403239	3.7125465836	exception	1188.7805266496	1
105.4878526268	4.1249999846	exception	1116.6060896549	0
100.8421998365	4.9280025769	exception	1247.3701645646	0
91.912733106	4.4534448516	exception	1064.7118244154	1
94.485306931	4.4437403876	exception	1228.3165883262	0
99.3626228726	3.6458814626	exception	1172.141390337	0
117.6758222171	4.235171629	exception	1104.069716496	1
117.6015952499	4.3179452042	exception	1058.5816668048	1
106.4327840473	3.9248675129	exception	1193.8651328821	1
115.1286159933	4.5525479898	exception	1154.2387372164	1
97.5224857738	4.1505112219	exception	1116.2727019497	1
81.4769686459	4.6614241784	exception	1196.5548636189	0
126.1733268537	3.6903074269	exception	1234.6246200036	1
83.4409015391	4.8727096663	exception	1185.6923904871	0
111.892826196	4.6544072698	exception	1106.7091285835	1
110.5915281171	4.6717328389	exception	1058.0723692067	1
85.3833069778	3.5305165041	exception	1274.9818188486	1
107.4276050801	4.9164883949	exception	1184.9285960829	1
87.0575169112	4.8060189582	exception	1060.2544378258	0
98.9098662038	3.3983038852	exception	1262.178882557	1
105.2777757099	3.5379022705	exception	1269.795597176	1
122.3149904332	3.3649776565	exception	1230.0044352161	1
90.4088264431	3.7141143792	exception	1241.0421678398	1
86.8638875598	3.4204630795	exception	1288.1095675077	1
89.9723326777	4.5041389483	exception	1251.215359828	0
103.1217879113	2.9581278592	exception	1198.5732264223	0
84.0178828914	2.7616510024	exception	1383.0490846355	1
87.0336538507	3.9371823485	exception	1340.310547668	1
89.9911988345	4.8282716815	exception	1080.7420346256	1
98.0708953513	4.2873596027	exception	1207.4296086441	0
86.5749744754	4.4963064376	exception	1248.0803572859	0
65.3983969167	4.302092724	exception	1222.456641695	0
107.2236894949	3.9724068042	exception	1094.8109009474	1
75.0013314404	4.9776908802	exception	1150.453312722	0
103.5577550155	3.7959949723	exception	1213.0279280731	0
88.0415724249	4.7545893498	exception	1097.29363426	0
107.613574775	3.5522893864	exception	1187.0500400323	1
100.1079392457	3.9924658342	exception	1274.3178248426	1
115.0260281226	4.8068715796	exception	1250.3176750393	1
78.0200334176	3.3640369857	exception	1150.466929155	1
